term,case,docket,circuit,issue_area,outcome,split,n_conservative,justice,is_majority
2020,Brnovich v. Democratic National Committee,19-1257,9th Circuit,Unknown,1,6-3,6,Kavanaugh,1
2020,Brnovich v. Democratic National Committee,19-1257,9th Circuit,Unknown,1,6-3,6,Barrett,1
2020,"United States v. Arthrex, Inc.",19-1434,Federal Circuit,Unknown,1,5-4,6,Jr.,1
2020,"United States v. Arthrex, Inc.",19-1434,Federal Circuit,Unknown,1,5-4,6,Jr.,1
2020,"United States v. Arthrex, Inc.",19-1434,Federal Circuit,Unknown,1,5-4,6,Kavanaugh,1
2020,"United States v. Arthrex, Inc.",19-1434,Federal Circuit,Unknown,1,5-4,6,Barrett,1
2020,"United States v. Arthrex, Inc.",19-1434,Federal Circuit,Unknown,1,5-4,6,Gorsuch,1
2020,"United States v. Arthrex, Inc.",19-1434,Federal Circuit,Unknown,1,5-4,6,Breyer,0
2020,"United States v. Arthrex, Inc.",19-1434,Federal Circuit,Unknown,1,5-4,6,Sotomayor,0
2020,"United States v. Arthrex, Inc.",19-1434,Federal Circuit,Unknown,1,5-4,6,Kagan,0
2020,"United States v. Arthrex, Inc.",19-1434,Federal Circuit,Unknown,1,5-4,6,Thomas,0
2020,Lange v. California,20-18,Other,Unknown,1,9-0,6,Kagan,1
2020,Lange v. California,20-18,Other,Unknown,1,9-0,6,Jr.,1
2020,Lange v. California,20-18,Other,Unknown,1,9-0,6,Jr.,1
2020,Lange v. California,20-18,Other,Unknown,1,9-0,6,Thomas,1
2020,Lange v. California,20-18,Other,Unknown,1,9-0,6,Kavanaugh,1
2020,Lange v. California,20-18,Other,Unknown,1,9-0,6,Sotomayor,1
2020,Lange v. California,20-18,Other,Unknown,1,9-0,6,Breyer,1
2020,Lange v. California,20-18,Other,Unknown,1,9-0,6,Gorsuch,1
2020,Lange v. California,20-18,Other,Unknown,1,9-0,6,Barrett,1
2020,Carr v. Saul,19-1442,10th Circuit,Unknown,1,9-0,6,Sotomayor,1
2020,Carr v. Saul,19-1442,10th Circuit,Unknown,1,9-0,6,Jr.,1
2020,Carr v. Saul,19-1442,10th Circuit,Unknown,1,9-0,6,Jr.,1
2020,Carr v. Saul,19-1442,10th Circuit,Unknown,1,9-0,6,Kagan,1
2020,Carr v. Saul,19-1442,10th Circuit,Unknown,1,9-0,6,Kavanaugh,1
2020,Carr v. Saul,19-1442,10th Circuit,Unknown,1,9-0,6,Thomas,1
2020,Carr v. Saul,19-1442,10th Circuit,Unknown,1,9-0,6,Gorsuch,1
2020,Carr v. Saul,19-1442,10th Circuit,Unknown,1,9-0,6,Barrett,1
2020,Carr v. Saul,19-1442,10th Circuit,Unknown,1,9-0,6,Breyer,1
2020,Cedar Point Nursery v. Hassid,20-107,9th Circuit,Unknown,1,6-3,6,Jr.,1
2020,Cedar Point Nursery v. Hassid,20-107,9th Circuit,Unknown,1,6-3,6,Thomas,1
2020,Cedar Point Nursery v. Hassid,20-107,9th Circuit,Unknown,1,6-3,6,Breyer,0
2020,Cedar Point Nursery v. Hassid,20-107,9th Circuit,Unknown,1,6-3,6,Jr.,1
2020,Cedar Point Nursery v. Hassid,20-107,9th Circuit,Unknown,1,6-3,6,Sotomayor,0
2020,Cedar Point Nursery v. Hassid,20-107,9th Circuit,Unknown,1,6-3,6,Kagan,0
2020,Cedar Point Nursery v. Hassid,20-107,9th Circuit,Unknown,1,6-3,6,Gorsuch,1
2020,Cedar Point Nursery v. Hassid,20-107,9th Circuit,Unknown,1,6-3,6,Kavanaugh,1
2020,Cedar Point Nursery v. Hassid,20-107,9th Circuit,Unknown,1,6-3,6,Barrett,1
2020,Roman Catholic Diocese of Brooklyn v. Cuomo,20A87,2nd Circuit,Unknown,1,5-4,6,Gorsuch,1
2020,Roman Catholic Diocese of Brooklyn v. Cuomo,20A87,2nd Circuit,Unknown,1,5-4,6,Kavanaugh,1
2020,Roman Catholic Diocese of Brooklyn v. Cuomo,20A87,2nd Circuit,Unknown,1,5-4,6,Jr.,0
2020,Roman Catholic Diocese of Brooklyn v. Cuomo,20A87,2nd Circuit,Unknown,1,5-4,6,Breyer,0
2020,Roman Catholic Diocese of Brooklyn v. Cuomo,20A87,2nd Circuit,Unknown,1,5-4,6,Sotomayor,0
2020,Roman Catholic Diocese of Brooklyn v. Cuomo,20A87,2nd Circuit,Unknown,1,5-4,6,Kagan,0
2020,Roman Catholic Diocese of Brooklyn v. Cuomo,20A87,2nd Circuit,Unknown,1,5-4,6,Thomas,1
2020,Roman Catholic Diocese of Brooklyn v. Cuomo,20A87,2nd Circuit,Unknown,1,5-4,6,Jr.,1
2020,Roman Catholic Diocese of Brooklyn v. Cuomo,20A87,2nd Circuit,Unknown,1,5-4,6,Barrett,1
2020,Trump v. New York,20-366,Other,Unknown,1,6-3,6,Jr.,1
2020,Trump v. New York,20-366,Other,Unknown,1,6-3,6,Thomas,1
2020,Trump v. New York,20-366,Other,Unknown,1,6-3,6,Jr.,1
2020,Trump v. New York,20-366,Other,Unknown,1,6-3,6,Gorsuch,1
2020,Trump v. New York,20-366,Other,Unknown,1,6-3,6,Kavanaugh,1
2020,Trump v. New York,20-366,Other,Unknown,1,6-3,6,Barrett,1
2020,Trump v. New York,20-366,Other,Unknown,1,6-3,6,Breyer,0
2020,Trump v. New York,20-366,Other,Unknown,1,6-3,6,Kagan,0
2020,Trump v. New York,20-366,Other,Unknown,1,6-3,6,Sotomayor,0
2020,Caniglia v. Strom,20-157,1st Circuit,Unknown,1,9-0,6,Thomas,1
2020,Caniglia v. Strom,20-157,1st Circuit,Unknown,1,9-0,6,Jr.,1
2020,Caniglia v. Strom,20-157,1st Circuit,Unknown,1,9-0,6,Breyer,1
2020,Caniglia v. Strom,20-157,1st Circuit,Unknown,1,9-0,6,Jr.,1
2020,Caniglia v. Strom,20-157,1st Circuit,Unknown,1,9-0,6,Sotomayor,1
2020,Caniglia v. Strom,20-157,1st Circuit,Unknown,1,9-0,6,Kagan,1
2020,Caniglia v. Strom,20-157,1st Circuit,Unknown,1,9-0,6,Gorsuch,1
2020,Caniglia v. Strom,20-157,1st Circuit,Unknown,1,9-0,6,Kavanaugh,1
2020,Caniglia v. Strom,20-157,1st Circuit,Unknown,1,9-0,6,Barrett,1
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,9-0,6,Barrett,1
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,9-0,6,Jr.,1
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,9-0,6,Thomas,1
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,9-0,6,Breyer,1
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,9-0,6,Jr.,1
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,9-0,6,Kagan,1
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,9-0,6,Sotomayor,1
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,9-0,6,Kavanaugh,1
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,9-0,6,Gorsuch,1
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,6-3,6,Barrett,1
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,6-3,6,Jr.,1
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,6-3,6,Thomas,0
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,6-3,6,Breyer,1
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,6-3,6,Jr.,0
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,6-3,6,Sotomayor,1
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,6-3,6,Gorsuch,0
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,6-3,6,Kagan,1
2020,Goldman Sachs Group Inc. v. Arkansas Teacher Retirement System,20-222,2nd Circuit,Unknown,1,6-3,6,Kavanaugh,1
2020,TransUnion LLC v. Ramirez,20-297,9th Circuit,Unknown,1,5-4,6,Kavanaugh,1
2020,TransUnion LLC v. Ramirez,20-297,9th Circuit,Unknown,1,5-4,6,Jr.,1
2020,TransUnion LLC v. Ramirez,20-297,9th Circuit,Unknown,1,5-4,6,Jr.,1
2020,TransUnion LLC v. Ramirez,20-297,9th Circuit,Unknown,1,5-4,6,Gorsuch,1
2020,TransUnion LLC v. Ramirez,20-297,9th Circuit,Unknown,1,5-4,6,Barrett,1
2020,TransUnion LLC v. Ramirez,20-297,9th Circuit,Unknown,1,5-4,6,Thomas,0
2020,TransUnion LLC v. Ramirez,20-297,9th Circuit,Unknown,1,5-4,6,Kagan,0
2020,TransUnion LLC v. Ramirez,20-297,9th Circuit,Unknown,1,5-4,6,Sotomayor,0
2020,TransUnion LLC v. Ramirez,20-297,9th Circuit,Unknown,1,5-4,6,Breyer,0
2020,National Collegiate Athletic Association v. Alston,20-512,9th Circuit,Unknown,0,9-0,6,Gorsuch,1
2020,National Collegiate Athletic Association v. Alston,20-512,9th Circuit,Unknown,0,9-0,6,Jr.,1
2020,National Collegiate Athletic Association v. Alston,20-512,9th Circuit,Unknown,0,9-0,6,Thomas,1
2020,National Collegiate Athletic Association v. Alston,20-512,9th Circuit,Unknown,0,9-0,6,Breyer,1
2020,National Collegiate Athletic Association v. Alston,20-512,9th Circuit,Unknown,0,9-0,6,Jr.,1
2020,National Collegiate Athletic Association v. Alston,20-512,9th Circuit,Unknown,0,9-0,6,Sotomayor,1
2020,National Collegiate Athletic Association v. Alston,20-512,9th Circuit,Unknown,0,9-0,6,Kagan,1
2020,National Collegiate Athletic Association v. Alston,20-512,9th Circuit,Unknown,0,9-0,6,Kavanaugh,1
2020,National Collegiate Athletic Association v. Alston,20-512,9th Circuit,Unknown,0,9-0,6,Barrett,1
2020,Americans for Prosperity v. Bonta,19-251,9th Circuit,Unknown,1,6-3,6,Jr.,1
2020,Americans for Prosperity v. Bonta,19-251,9th Circuit,Unknown,1,6-3,6,Thomas,1
2020,Americans for Prosperity v. Bonta,19-251,9th Circuit,Unknown,1,6-3,6,Kavanaugh,1
2020,Americans for Prosperity v. Bonta,19-251,9th Circuit,Unknown,1,6-3,6,Barrett,1
2020,Americans for Prosperity v. Bonta,19-251,9th Circuit,Unknown,1,6-3,6,Jr.,1
2020,Americans for Prosperity v. Bonta,19-251,9th Circuit,Unknown,1,6-3,6,Gorsuch,1
2020,Americans for Prosperity v. Bonta,19-251,9th Circuit,Unknown,1,6-3,6,Sotomayor,0
2020,Americans for Prosperity v. Bonta,19-251,9th Circuit,Unknown,1,6-3,6,Breyer,0
2020,Americans for Prosperity v. Bonta,19-251,9th Circuit,Unknown,1,6-3,6,Kagan,0
2020,Greer v. United States,19-8709,11th Circuit,Unknown,0,9-0,6,Kavanaugh,1
2020,Greer v. United States,19-8709,11th Circuit,Unknown,0,9-0,6,Jr.,1
2020,Greer v. United States,19-8709,11th Circuit,Unknown,0,9-0,6,Thomas,1
2020,Greer v. United States,19-8709,11th Circuit,Unknown,0,9-0,6,Jr.,1
2020,Greer v. United States,19-8709,11th Circuit,Unknown,0,9-0,6,Breyer,1
2020,Greer v. United States,19-8709,11th Circuit,Unknown,0,9-0,6,Kagan,1
2020,Greer v. United States,19-8709,11th Circuit,Unknown,0,9-0,6,Sotomayor,1
2020,Greer v. United States,19-8709,11th Circuit,Unknown,0,9-0,6,Gorsuch,1
2020,Greer v. United States,19-8709,11th Circuit,Unknown,0,9-0,6,Barrett,1
2020,Sanchez v. Mayorkas,20-315,3rd Circuit,Unknown,0,9-0,6,Kagan,1
2020,Sanchez v. Mayorkas,20-315,3rd Circuit,Unknown,0,9-0,6,Jr.,1
2020,Sanchez v. Mayorkas,20-315,3rd Circuit,Unknown,0,9-0,6,Thomas,1
2020,Sanchez v. Mayorkas,20-315,3rd Circuit,Unknown,0,9-0,6,Breyer,1
2020,Sanchez v. Mayorkas,20-315,3rd Circuit,Unknown,0,9-0,6,Jr.,1
2020,Sanchez v. Mayorkas,20-315,3rd Circuit,Unknown,0,9-0,6,Sotomayor,1
2020,Sanchez v. Mayorkas,20-315,3rd Circuit,Unknown,0,9-0,6,Gorsuch,1
2020,Sanchez v. Mayorkas,20-315,3rd Circuit,Unknown,0,9-0,6,Kavanaugh,1
2020,Sanchez v. Mayorkas,20-315,3rd Circuit,Unknown,0,9-0,6,Barrett,1
2020,"San Antonio v. Hotels.com, L.P.",20-334,5th Circuit,Unknown,0,9-0,6,Jr.,1
2020,"San Antonio v. Hotels.com, L.P.",20-334,5th Circuit,Unknown,0,9-0,6,Jr.,1
2020,"San Antonio v. Hotels.com, L.P.",20-334,5th Circuit,Unknown,0,9-0,6,Thomas,1
2020,"San Antonio v. Hotels.com, L.P.",20-334,5th Circuit,Unknown,0,9-0,6,Breyer,1
2020,"San Antonio v. Hotels.com, L.P.",20-334,5th Circuit,Unknown,0,9-0,6,Sotomayor,1
2020,"San Antonio v. Hotels.com, L.P.",20-334,5th Circuit,Unknown,0,9-0,6,Kagan,1
2020,"San Antonio v. Hotels.com, L.P.",20-334,5th Circuit,Unknown,0,9-0,6,Gorsuch,1
2020,"San Antonio v. Hotels.com, L.P.",20-334,5th Circuit,Unknown,0,9-0,6,Kavanaugh,1
2020,"San Antonio v. Hotels.com, L.P.",20-334,5th Circuit,Unknown,0,9-0,6,Barrett,1
2020,Guam v. United States,20-382,Other,Unknown,1,9-0,6,Thomas,1
2020,Guam v. United States,20-382,Other,Unknown,1,9-0,6,Jr.,1
2020,Guam v. United States,20-382,Other,Unknown,1,9-0,6,Breyer,1
2020,Guam v. United States,20-382,Other,Unknown,1,9-0,6,Jr.,1
2020,Guam v. United States,20-382,Other,Unknown,1,9-0,6,Sotomayor,1
2020,Guam v. United States,20-382,Other,Unknown,1,9-0,6,Kagan,1
2020,Guam v. United States,20-382,Other,Unknown,1,9-0,6,Gorsuch,1
2020,Guam v. United States,20-382,Other,Unknown,1,9-0,6,Kavanaugh,1
2020,Guam v. United States,20-382,Other,Unknown,1,9-0,6,Barrett,1
2020,"Minerva Surgical, Inc. v. Hologic, Inc.",20-440,Federal Circuit,Unknown,1,5-4,6,Kagan,1
2020,"Minerva Surgical, Inc. v. Hologic, Inc.",20-440,Federal Circuit,Unknown,1,5-4,6,Jr.,1
2020,"Minerva Surgical, Inc. v. Hologic, Inc.",20-440,Federal Circuit,Unknown,1,5-4,6,Breyer,1
2020,"Minerva Surgical, Inc. v. Hologic, Inc.",20-440,Federal Circuit,Unknown,1,5-4,6,Sotomayor,1
2020,"Minerva Surgical, Inc. v. Hologic, Inc.",20-440,Federal Circuit,Unknown,1,5-4,6,Kavanaugh,1
2020,"Minerva Surgical, Inc. v. Hologic, Inc.",20-440,Federal Circuit,Unknown,1,5-4,6,Jr.,0
2020,"Minerva Surgical, Inc. v. Hologic, Inc.",20-440,Federal Circuit,Unknown,1,5-4,6,Barrett,0
2020,"Minerva Surgical, Inc. v. Hologic, Inc.",20-440,Federal Circuit,Unknown,1,5-4,6,Thomas,0
2020,"Minerva Surgical, Inc. v. Hologic, Inc.",20-440,Federal Circuit,Unknown,1,5-4,6,Gorsuch,0
2020,HollyFrontier Cheyenne Refining LLC v. Renewable Fuels Association,20-472,10th Circuit,Unknown,1,6-3,6,Gorsuch,1
2020,HollyFrontier Cheyenne Refining LLC v. Renewable Fuels Association,20-472,10th Circuit,Unknown,1,6-3,6,Jr.,1
2020,HollyFrontier Cheyenne Refining LLC v. Renewable Fuels Association,20-472,10th Circuit,Unknown,1,6-3,6,Thomas,1
2020,HollyFrontier Cheyenne Refining LLC v. Renewable Fuels Association,20-472,10th Circuit,Unknown,1,6-3,6,Jr.,1
2020,HollyFrontier Cheyenne Refining LLC v. Renewable Fuels Association,20-472,10th Circuit,Unknown,1,6-3,6,Breyer,1
2020,HollyFrontier Cheyenne Refining LLC v. Renewable Fuels Association,20-472,10th Circuit,Unknown,1,6-3,6,Kavanaugh,1
2020,HollyFrontier Cheyenne Refining LLC v. Renewable Fuels Association,20-472,10th Circuit,Unknown,1,6-3,6,Barrett,0
2020,HollyFrontier Cheyenne Refining LLC v. Renewable Fuels Association,20-472,10th Circuit,Unknown,1,6-3,6,Sotomayor,0
2020,HollyFrontier Cheyenne Refining LLC v. Renewable Fuels Association,20-472,10th Circuit,Unknown,1,6-3,6,Kagan,0
2020,Yellen v. Confederated Tribes of the Chehalis Reservation,20-543,Other,Unknown,1,6-3,6,Sotomayor,1
2020,Yellen v. Confederated Tribes of the Chehalis Reservation,20-543,Other,Unknown,1,6-3,6,Jr.,1
2020,Yellen v. Confederated Tribes of the Chehalis Reservation,20-543,Other,Unknown,1,6-3,6,Jr.,1
2020,Yellen v. Confederated Tribes of the Chehalis Reservation,20-543,Other,Unknown,1,6-3,6,Breyer,1
2020,Yellen v. Confederated Tribes of the Chehalis Reservation,20-543,Other,Unknown,1,6-3,6,Kavanaugh,1
2020,Yellen v. Confederated Tribes of the Chehalis Reservation,20-543,Other,Unknown,1,6-3,6,Barrett,1
2020,Yellen v. Confederated Tribes of the Chehalis Reservation,20-543,Other,Unknown,1,6-3,6,Gorsuch,0
2020,Yellen v. Confederated Tribes of the Chehalis Reservation,20-543,Other,Unknown,1,6-3,6,Kagan,0
2020,Yellen v. Confederated Tribes of the Chehalis Reservation,20-543,Other,Unknown,1,6-3,6,Thomas,0
2020,Terry v. United States,20-5904,11th Circuit,Unknown,0,9-0,6,Thomas,1
2020,Terry v. United States,20-5904,11th Circuit,Unknown,0,9-0,6,Jr.,1
2020,Terry v. United States,20-5904,11th Circuit,Unknown,0,9-0,6,Breyer,1
2020,Terry v. United States,20-5904,11th Circuit,Unknown,0,9-0,6,Jr.,1
2020,Terry v. United States,20-5904,11th Circuit,Unknown,0,9-0,6,Sotomayor,1
2020,Terry v. United States,20-5904,11th Circuit,Unknown,0,9-0,6,Kagan,1
2020,Terry v. United States,20-5904,11th Circuit,Unknown,0,9-0,6,Gorsuch,1
2020,Terry v. United States,20-5904,11th Circuit,Unknown,0,9-0,6,Kavanaugh,1
2020,Terry v. United States,20-5904,11th Circuit,Unknown,0,9-0,6,Barrett,1
2020,United States v. Palomar-Santiago,20-437,9th Circuit,Unknown,1,9-0,6,Sotomayor,1
2020,United States v. Palomar-Santiago,20-437,9th Circuit,Unknown,1,9-0,6,Jr.,1
2020,United States v. Palomar-Santiago,20-437,9th Circuit,Unknown,1,9-0,6,Thomas,1
2020,United States v. Palomar-Santiago,20-437,9th Circuit,Unknown,1,9-0,6,Breyer,1
2020,United States v. Palomar-Santiago,20-437,9th Circuit,Unknown,1,9-0,6,Jr.,1
2020,United States v. Palomar-Santiago,20-437,9th Circuit,Unknown,1,9-0,6,Kagan,1
2020,United States v. Palomar-Santiago,20-437,9th Circuit,Unknown,1,9-0,6,Gorsuch,1
2020,United States v. Palomar-Santiago,20-437,9th Circuit,Unknown,1,9-0,6,Kavanaugh,1
2020,United States v. Palomar-Santiago,20-437,9th Circuit,Unknown,1,9-0,6,Barrett,1
2020,United States v. Cooley,19-1414,9th Circuit,Unknown,1,9-0,6,Breyer,1
2020,United States v. Cooley,19-1414,9th Circuit,Unknown,1,9-0,6,Jr.,1
2020,United States v. Cooley,19-1414,9th Circuit,Unknown,1,9-0,6,Thomas,1
2020,United States v. Cooley,19-1414,9th Circuit,Unknown,1,9-0,6,Jr.,1
2020,United States v. Cooley,19-1414,9th Circuit,Unknown,1,9-0,6,Sotomayor,1
2020,United States v. Cooley,19-1414,9th Circuit,Unknown,1,9-0,6,Kagan,1
2020,United States v. Cooley,19-1414,9th Circuit,Unknown,1,9-0,6,Gorsuch,1
2020,United States v. Cooley,19-1414,9th Circuit,Unknown,1,9-0,6,Kavanaugh,1
2020,United States v. Cooley,19-1414,9th Circuit,Unknown,1,9-0,6,Barrett,1
2020,Florida v. Georgia,142-orig,Other,Unknown,0,9-0,6,Barrett,1
2020,Florida v. Georgia,142-orig,Other,Unknown,0,9-0,6,Jr.,1
2020,Florida v. Georgia,142-orig,Other,Unknown,0,9-0,6,Thomas,1
2020,Florida v. Georgia,142-orig,Other,Unknown,0,9-0,6,Breyer,1
2020,Florida v. Georgia,142-orig,Other,Unknown,0,9-0,6,Jr.,1
2020,Florida v. Georgia,142-orig,Other,Unknown,0,9-0,6,Sotomayor,1
2020,Florida v. Georgia,142-orig,Other,Unknown,0,9-0,6,Kagan,1
2020,Florida v. Georgia,142-orig,Other,Unknown,0,9-0,6,Gorsuch,1
2020,Florida v. Georgia,142-orig,Other,Unknown,0,9-0,6,Kavanaugh,1
2020,PennEast Pipeline Co. v. New Jersey,19-1039,3rd Circuit,Unknown,1,5-4,6,Jr.,1
2020,PennEast Pipeline Co. v. New Jersey,19-1039,3rd Circuit,Unknown,1,5-4,6,Breyer,1
2020,PennEast Pipeline Co. v. New Jersey,19-1039,3rd Circuit,Unknown,1,5-4,6,Jr.,1
2020,PennEast Pipeline Co. v. New Jersey,19-1039,3rd Circuit,Unknown,1,5-4,6,Sotomayor,1
2020,PennEast Pipeline Co. v. New Jersey,19-1039,3rd Circuit,Unknown,1,5-4,6,Kavanaugh,1
2020,PennEast Pipeline Co. v. New Jersey,19-1039,3rd Circuit,Unknown,1,5-4,6,Gorsuch,0
2020,PennEast Pipeline Co. v. New Jersey,19-1039,3rd Circuit,Unknown,1,5-4,6,Thomas,0
2020,PennEast Pipeline Co. v. New Jersey,19-1039,3rd Circuit,Unknown,1,5-4,6,Kagan,0
2020,PennEast Pipeline Co. v. New Jersey,19-1039,3rd Circuit,Unknown,1,5-4,6,Barrett,0
2021,Wooden v. United States,20-5279,6th Circuit,Unknown,1,9-0,6,Kagan,1
2021,Wooden v. United States,20-5279,6th Circuit,Unknown,1,9-0,6,Jr.,1
2021,Wooden v. United States,20-5279,6th Circuit,Unknown,1,9-0,6,Thomas,1
2021,Wooden v. United States,20-5279,6th Circuit,Unknown,1,9-0,6,Jr.,1
2021,Wooden v. United States,20-5279,6th Circuit,Unknown,1,9-0,6,Breyer,1
2021,Wooden v. United States,20-5279,6th Circuit,Unknown,1,9-0,6,Sotomayor,1
2021,Wooden v. United States,20-5279,6th Circuit,Unknown,1,9-0,6,Gorsuch,1
2021,Wooden v. United States,20-5279,6th Circuit,Unknown,1,9-0,6,Kavanaugh,1
2021,Wooden v. United States,20-5279,6th Circuit,Unknown,1,9-0,6,Barrett,1
2021,Thompson v. Clark,20-659,2nd Circuit,Unknown,1,6-3,6,Kavanaugh,1
2021,Thompson v. Clark,20-659,2nd Circuit,Unknown,1,6-3,6,Jr.,1
2021,Thompson v. Clark,20-659,2nd Circuit,Unknown,1,6-3,6,Breyer,1
2021,Thompson v. Clark,20-659,2nd Circuit,Unknown,1,6-3,6,Sotomayor,1
2021,Thompson v. Clark,20-659,2nd Circuit,Unknown,1,6-3,6,Kagan,1
2021,Thompson v. Clark,20-659,2nd Circuit,Unknown,1,6-3,6,Barrett,1
2021,Thompson v. Clark,20-659,2nd Circuit,Unknown,1,6-3,6,Jr.,0
2021,Thompson v. Clark,20-659,2nd Circuit,Unknown,1,6-3,6,Thomas,0
2021,Thompson v. Clark,20-659,2nd Circuit,Unknown,1,6-3,6,Gorsuch,0
2021,Babcock v. Kijakazi,20-480,6th Circuit,Unknown,0,8-1,6,Barrett,1
2021,Babcock v. Kijakazi,20-480,6th Circuit,Unknown,0,8-1,6,Jr.,1
2021,Babcock v. Kijakazi,20-480,6th Circuit,Unknown,0,8-1,6,Thomas,1
2021,Babcock v. Kijakazi,20-480,6th Circuit,Unknown,0,8-1,6,Breyer,1
2021,Babcock v. Kijakazi,20-480,6th Circuit,Unknown,0,8-1,6,Sotomayor,1
2021,Babcock v. Kijakazi,20-480,6th Circuit,Unknown,0,8-1,6,Jr.,1
2021,Babcock v. Kijakazi,20-480,6th Circuit,Unknown,0,8-1,6,Kagan,1
2021,Babcock v. Kijakazi,20-480,6th Circuit,Unknown,0,8-1,6,Gorsuch,0
2021,Babcock v. Kijakazi,20-480,6th Circuit,Unknown,0,8-1,6,Kavanaugh,1
2021,United States v. Vaello-Madero,20-303,1st Circuit,Unknown,1,8-1,6,Kavanaugh,1
2021,United States v. Vaello-Madero,20-303,1st Circuit,Unknown,1,8-1,6,Jr.,1
2021,United States v. Vaello-Madero,20-303,1st Circuit,Unknown,1,8-1,6,Thomas,1
2021,United States v. Vaello-Madero,20-303,1st Circuit,Unknown,1,8-1,6,Jr.,1
2021,United States v. Vaello-Madero,20-303,1st Circuit,Unknown,1,8-1,6,Breyer,1
2021,United States v. Vaello-Madero,20-303,1st Circuit,Unknown,1,8-1,6,Kagan,1
2021,United States v. Vaello-Madero,20-303,1st Circuit,Unknown,1,8-1,6,Gorsuch,1
2021,United States v. Vaello-Madero,20-303,1st Circuit,Unknown,1,8-1,6,Barrett,1
2021,United States v. Vaello-Madero,20-303,1st Circuit,Unknown,1,8-1,6,Sotomayor,0
2021,United States v. Tsarnaev,20-443,1st Circuit,Unknown,1,6-3,6,Thomas,1
2021,United States v. Tsarnaev,20-443,1st Circuit,Unknown,1,6-3,6,Jr.,1
2021,United States v. Tsarnaev,20-443,1st Circuit,Unknown,1,6-3,6,Jr.,1
2021,United States v. Tsarnaev,20-443,1st Circuit,Unknown,1,6-3,6,Kavanaugh,1
2021,United States v. Tsarnaev,20-443,1st Circuit,Unknown,1,6-3,6,Barrett,1
2021,United States v. Tsarnaev,20-443,1st Circuit,Unknown,1,6-3,6,Gorsuch,1
2021,United States v. Tsarnaev,20-443,1st Circuit,Unknown,1,6-3,6,Breyer,0
2021,United States v. Tsarnaev,20-443,1st Circuit,Unknown,1,6-3,6,Sotomayor,0
2021,United States v. Tsarnaev,20-443,1st Circuit,Unknown,1,6-3,6,Kagan,0
2021,Cameron v. EMW Women’s Surgical Center,20-601,6th Circuit,Unknown,1,8-1,6,Jr.,1
2021,Cameron v. EMW Women’s Surgical Center,20-601,6th Circuit,Unknown,1,8-1,6,Jr.,1
2021,Cameron v. EMW Women’s Surgical Center,20-601,6th Circuit,Unknown,1,8-1,6,Thomas,1
2021,Cameron v. EMW Women’s Surgical Center,20-601,6th Circuit,Unknown,1,8-1,6,Gorsuch,1
2021,Cameron v. EMW Women’s Surgical Center,20-601,6th Circuit,Unknown,1,8-1,6,Kavanaugh,1
2021,Cameron v. EMW Women’s Surgical Center,20-601,6th Circuit,Unknown,1,8-1,6,Barrett,1
2021,Cameron v. EMW Women’s Surgical Center,20-601,6th Circuit,Unknown,1,8-1,6,Kagan,1
2021,Cameron v. EMW Women’s Surgical Center,20-601,6th Circuit,Unknown,1,8-1,6,Breyer,1
2021,Cameron v. EMW Women’s Surgical Center,20-601,6th Circuit,Unknown,1,8-1,6,Sotomayor,0
2021,Brown v. Davenport,20-826,6th Circuit,Unknown,1,6-3,6,Gorsuch,1
